date,price,open,high,low,change,tomorrow,target,Close_Ratio2,Trend_2,Close_Ratio5,Trend_5,Close_Ratio60,Trend_60,Close_Ratio250,Trend_250,Close_Ratio1000,Trend_1000
2019-08-23,1526.85,1499.55,1530.43,1493.45,0.0187,1526.35,0,1.009270735213921,1.0,1.0137974994522165,2.0,1.0750521619331717,34.0,1.173047117980306,134.0,1.2084402912014625,512.0
2019-08-26,1526.35,1539.25,1554.91,1524.55,-0.0003,1542.64,1,0.999836237390279,1.0,1.0093038326235881,2.0,1.0721688927372182,33.0,1.1714885828005228,133.0,1.2077011733560463,512.0
2019-08-27,1542.64,1526.25,1544.63,1524.75,0.0107,1539.1,0,1.005307935183888,1.0,1.0153035301055426,2.0,1.0808611632257024,33.0,1.182732147448542,134.0,1.2202267952514745,513.0
2019-08-28,1539.1,1541.69,1547.1,1531.5,-0.0023,1527.7,0,0.9988512982925231,1.0,1.0080903986774503,2.0,1.0757563296469852,32.0,1.1787772969162247,133.0,1.2170658008827524,513.0
2019-08-29,1527.7,1539.2,1550.7,1519.4,-0.0074,1520.25,0,0.9962827703143341,0.0,0.9968496497290753,2.0,1.0654034909741976,31.0,1.168866602611216,132.0,1.2077029837086033,513.0
2019-08-30,1520.25,1527.6,1533.4,1517.51,-0.0049,1530.59,1,0.9975557341819913,0.0,0.9928435588110825,1.0,1.0579999480366193,30.0,1.1620495684903493,131.0,1.2014779162313078,512.0
2019-09-02,1530.59,1520.05,1533.77,1519.05,0.0068,1547.0,1,1.0033892305070078,1.0,0.9990431159174338,2.0,1.0627003800871633,31.0,1.1687770257590182,132.0,1.2092918751828494,513.0
2019-09-03,1547.0,1529.6,1549.8,1521.4,0.0107,1552.6,1,1.0053320942685673,2.0,1.009179817969272,2.0,1.0713653767998494,32.0,1.1800345177259186,133.0,1.221869920344349,514.0
2019-09-04,1552.6,1547.05,1557.25,1533.68,0.0036,1519.35,0,1.0018066847335139,2.0,1.011052155860664,3.0,1.0725318733869882,32.0,1.183036737504401,133.0,1.2258957827195343,515.0
2019-09-05,1519.35,1552.45,1553.25,1509.28,-0.0214,1506.95,0,0.9891762561239603,1.0,0.9904769230969817,3.0,1.0474283594896474,31.0,1.1565696352433543,133.0,1.1992772463145203,515.0
2019-09-06,1506.95,1519.25,1527.7,1502.75,-0.0081999999999999,1498.95,0,0.9959025873178469,0.0,0.9840997637298553,3.0,1.0369096818489945,31.0,1.1460731902516024,132.0,1.1891240322688943,515.0
2019-09-09,1498.95,1507.1,1515.5,1497.6,-0.0053,1486.4,0,0.9973385674839482,0.0,0.9829373692597232,2.0,1.0295229031270654,31.0,1.1389794251966456,131.0,1.1824459841209327,515.0
2019-09-10,1486.4,1499.6,1501.9,1484.8,-0.0084,1497.6,1,0.9957961378062873,0.0,0.9825164424761214,1.0,1.0192706427334337,30.0,1.128459437258293,131.0,1.172192277544596,515.0
2019-09-11,1497.6,1486.45,1498.41,1484.9,0.0075,1498.95,1,1.0037533512064343,1.0,0.9971701568066051,1.0,1.025341532322803,30.0,1.1359318421477071,132.0,1.1806439572397815,516.0
2019-09-12,1498.95,1497.45,1523.86,1488.65,0.0009,1488.7,0,1.00045051809581,2.0,1.0007878379190396,2.0,1.0249702664373381,30.0,1.1359300271650172,132.0,1.1813293363191777,516.0
2019-09-13,1488.7,1498.45,1509.06,1485.51,-0.0068,1498.8,1,0.9965692099141465,1.0,0.9963724466575644,2.0,1.0169224076658658,29.0,1.1271570668349096,132.0,1.1728826413408475,516.0
2019-09-16,1498.8,1503.59,1512.81,1496.2,0.0068,1503.1,1,1.0033807531380752,1.0,1.0031524205369156,3.0,1.0228987454453091,29.0,1.1337191992668676,133.0,1.180456210095561,517.0
2019-09-17,1503.1,1499.45,1507.9,1493.9,0.0029,1493.9,0,1.0014324261301177,2.0,1.0037864875152762,4.0,1.0249025197082868,29.0,1.1359028956659398,133.0,1.1834532341814048,518.0
2019-09-18,1493.9,1501.4,1511.25,1484.41,-0.0060999999999999,1499.2,1,0.9969302635969304,1.0,0.9981358865229273,3.0,1.0176446692808097,29.0,1.1279090373940013,133.0,1.1758298805645229,518.0
2019-09-19,1499.2,1493.6,1504.2,1488.8,0.0034999999999999,1517.15,1,1.001770739367211,1.0,1.0016435720298782,3.0,1.020218130149038,29.0,1.13089930090026,133.0,1.1796148795040948,519.0
2019-09-20,1517.15,1499.6,1517.21,1498.0,0.012,1522.12,1,1.0059509009233012,2.0,1.0097974614457912,4.0,1.03117424770634,30.0,1.1433364289541754,134.0,1.1933189711366885,520.0
2019-09-23,1522.12,1516.65,1527.05,1511.35,0.0033,1532.3,1,1.0016352610988821,2.0,1.0099701810238777,4.0,1.032939719169316,31.0,1.1459679413262485,134.0,1.196803610017362,520.0
2019-09-24,1532.3,1522.5,1536.1,1515.95,0.0067,1504.15,0,1.0033328749811747,2.0,1.012800293998284,4.0,1.0385106750692148,31.0,1.152488825303483,134.0,1.2043818371296118,520.0
2019-09-25,1504.15,1531.6,1535.4,1501.41,-0.0184,1505.8,1,0.9907293056035833,1.0,0.9928487693599406,4.0,1.0184518435085417,30.0,1.1302413774489077,134.0,1.1818602728200078,520.0
2019-09-26,1505.8,1503.89,1512.6,1501.74,0.0011,1496.94,0,1.000548181863486,1.0,0.9930726292352984,4.0,1.0185327460171782,31.0,1.130406953109296,134.0,1.18275111837452,521.0
2019-09-27,1496.94,1506.18,1507.79,1486.98,-0.0059,1472.25,0,0.9970493615830875,1.0,0.9898681577663131,3.0,1.0114338725235938,31.0,1.1227370429152048,133.0,1.1754028128304703,520.0
2019-09-30,1472.25,1497.08,1500.5,1464.24,-0.0165,1478.98,1,0.9916846008507371,0.0,0.9800051654542937,2.0,0.9938926262922095,31.0,1.1033983274482426,132.0,1.1556523843155462,520.0
2019-10-01,1478.98,1472.3,1487.42,1458.9,0.0046,1499.51,1,1.0022804051192216,1.0,0.9915233329579036,2.0,0.9975259358564389,31.0,1.1075754421846937,133.0,1.160564614237544,520.0
2019-10-02,1499.51,1479.19,1504.98,1474.25,0.0139,1505.0,1,1.0068927543822541,2.0,1.0059126743480897,3.0,1.010458291497921,31.0,1.1220337464195802,133.0,1.1762678533638424,521.0
2019-10-03,1505.0,1499.55,1518.75,1495.85,0.0037,1504.6,0,1.0018272530296122,2.0,1.0097038917543755,3.0,1.0130086919062513,32.0,1.1251968309433107,134.0,1.1801665275350965,521.0
2019-10-04,1504.6,1505.19,1510.94,1497.01,-0.0003,1493.6,0,0.9998670919723551,1.0,1.0083990810070318,3.0,1.0117309053106571,31.0,1.123950175556147,134.0,1.1794504364566294,520.0
2019-10-07,1493.6,1504.76,1509.47,1489.94,-0.0073,1505.51,1,0.9963311320125409,0.0,0.9981701995137461,3.0,1.003439975330533,31.0,1.1148408152716829,133.0,1.170423963198786,520.0
2019-10-08,1505.51,1493.4,1508.56,1487.49,0.008,1505.7,1,1.0039711781161746,1.0,1.0025745116685447,3.0,1.010319439119291,32.0,1.1227946609771822,133.0,1.1793475994251184,520.0
2019-10-09,1505.7,1506.06,1511.6,1499.7,0.0001,1494.3,0,1.0000630975587887,2.0,1.0018750640436176,3.0,1.009556039847638,32.0,1.1219873666770959,134.0,1.179109690819616,520.0
2019-10-10,1494.3,1505.6,1517.07,1491.4,-0.0076,1489.85,0,0.9962,1.0,0.9957074567114136,2.0,1.001375330234503,31.0,1.1126176665964584,133.0,1.1697940528368647,520.0
2019-10-11,1489.85,1494.46,1503.49,1474.3,-0.003,1492.9,1,0.9985087880971132,0.0,0.9946975280946887,2.0,0.9976739802192893,31.0,1.108460392299969,132.0,1.165931495019445,519.0
2019-10-14,1492.9,1488.6,1497.1,1482.6,0.002,1481.17,0,1.0010225463079374,1.0,0.9968270332493797,3.0,0.9989607123854334,32.0,1.1098686226007761,133.0,1.1679347743985224,520.0
2019-10-15,1481.17,1493.25,1497.99,1477.46,-0.0079,1489.77,1,0.9960559099146961,1.0,0.9922199058939538,2.0,0.9904072139195643,32.0,1.1003380658832664,132.0,1.1583868665361927,520.0
2019-10-16,1489.77,1481.28,1491.6,1477.05,0.0058,1491.89,1,1.0028947067258174,1.0,1.000115467394559,2.0,0.9954491817124459,32.0,1.1058723762838822,133.0,1.1647347978056137,520.0
2019-10-17,1491.89,1490.4,1497.43,1483.35,0.0014,1490.1,0,1.0007110133281463,2.0,1.0018628501741973,3.0,0.996007664216521,33.0,1.1065640403661603,134.0,1.1660011906750323,521.0
2019-10-18,1490.1,1492.32,1494.33,1484.8,-0.0012,1484.5,0,0.9993997297106966,1.0,1.0006271966993605,3.0,0.9940228105142767,32.0,1.1043335111215669,134.0,1.1642115236627106,521.0
2019-10-21,1484.5,1492.02,1495.31,1481.75,-0.0038,1488.05,1,0.9981173939353191,0.0,0.9979925861487099,2.0,0.9896538011672515,31.0,1.0993644140723149,133.0,1.1594634307850438,520.0
2019-10-22,1488.05,1484.66,1489.17,1480.84,0.0024,1492.1,1,1.0011942608198348,1.0,0.9994546170162176,3.0,0.991390361606589,31.0,1.1011610998430068,134.0,1.1618402156103105,521.0
2019-10-23,1492.1,1488.2,1496.24,1487.49,0.0027,1503.65,1,1.0013589919970471,2.0,1.0018612421172501,3.0,0.9932250658916065,32.0,1.1033063906026128,135.0,1.1646150924484353,521.0
2019-10-24,1503.65,1492.3,1504.21,1488.02,0.0077,1504.73,1,1.0038554619043645,2.0,1.0080245092781295,3.0,1.000265979237654,32.0,1.1109371419921668,136.0,1.1732407264474998,521.0
2019-10-25,1504.73,1504.75,1518.1,1500.55,0.0007,1492.69,0,1.0003589972011515,2.0,1.0067736915280683,4.0,1.000274321552722,33.0,1.1108204168368876,137.0,1.1736874519135674,522.0
2019-10-28,1492.69,1504.21,1508.36,1489.65,-0.008,1487.6,0,0.9959832122291837,1.0,0.9976247189629498,4.0,0.9919531879842631,32.0,1.101057175397289,137.0,1.16391284591541,522.0
2019-10-29,1487.6,1492.64,1495.0,1483.71,-0.0034,1495.4,1,0.9982921125125407,0.0,0.9942826741097507,3.0,0.9884247462327768,31.0,1.0964033018867925,137.0,1.159571696494939,521.0
2019-10-30,1495.4,1487.6,1496.8,1481.02,0.0052,1513.36,1,1.0026148172980223,1.0,0.9990553268475576,3.0,0.9936712211223023,31.0,1.1011952320323068,138.0,1.1652706730756606,522.0
2019-10-31,1513.36,1496.39,1514.39,1493.64,0.012,1513.95,1,1.005969236496098,2.0,1.0097440810912517,3.0,1.0054671868575793,32.0,1.113400785201522,138.0,1.178857618294135,523.0
2019-11-01,1513.95,1513.53,1515.81,1503.3,0.0004,1509.63,0,1.0001948924953177,2.0,1.0088964414234307,3.0,1.0056730958505427,33.0,1.112842419837417,138.0,1.1789085883181127,524.0
2019-11-04,1509.63,1513.8,1514.93,1504.46,-0.0029,1484.1,0,0.9985712301311691,1.0,1.0037513597182959,3.0,1.0028230964027802,32.0,1.1086999992920208,137.0,1.1751344986944403,524.0
2019-11-05,1484.1,1509.64,1509.9,1479.35,-0.0169,1490.46,1,0.9914721768496156,0.0,0.9872359787346137,3.0,0.9860526798361826,32.0,1.0891100269276783,136.0,1.1548812029477926,524.0
2019-11-06,1490.46,1484.1,1494.3,1482.21,0.0043,1468.07,0,1.0021381313538809,1.0,0.9921187512480864,3.0,0.9905622131413019,32.0,1.0929226370099803,136.0,1.1594426485458198,525.0
2019-11-07,1468.07,1490.29,1492.32,1461.0,-0.015,1458.66,0,0.9924320524044036,1.0,0.983142718996653,2.0,0.9762779537400647,31.0,1.075726698606508,136.0,1.141675900152387,524.0
2019-11-08,1458.66,1468.01,1473.25,1456.05,-0.0064,1455.9,0,0.9967848076180584,0.0,0.9841288261106584,1.0,0.9706171809342056,31.0,1.0681032271617277,135.0,1.134022010737035,523.0
2019-11-11,1455.9,1458.96,1466.59,1448.14,-0.0019,1457.19,1,0.9990530303030303,0.0,0.9894402618390988,1.0,0.969204130673135,31.0,1.0653693479444921,134.0,1.1315582990198647,522.0
2019-11-12,1457.19,1455.79,1460.32,1445.43,0.0009,1463.19,1,1.0004428287488543,1.0,0.9939524820334285,2.0,0.970600371604216,31.0,1.0655834710635503,135.0,1.1322547240645533,522.0
2019-11-13,1463.19,1457.19,1467.14,1455.9,0.0040999999999999,1471.2,1,1.0020545271505763,2.0,1.0017718721458686,2.0,0.9750201575733615,32.0,1.0692178609124543,136.0,1.13659979110253,523.0
2019-11-14,1471.2,1463.18,1474.48,1460.76,0.0055,1467.37,0,1.0027296985063334,2.0,1.0068243970140183,3.0,0.9806583493495384,33.0,1.074265668002664,137.0,1.142487398683162,524.0
2019-11-15,1467.37,1471.2,1471.43,1462.05,-0.0026,1470.85,1,0.9986966449667696,1.0,1.003007580469866,3.0,0.9787521377707065,32.0,1.0706988889458682,136.0,1.1391766922385258,524.0
2019-11-18,1470.85,1467.51,1474.1,1455.97,0.0024,1472.38,1,1.0011843905493802,1.0,1.003335698109089,4.0,0.9816790180695859,33.0,1.0724654284569568,136.0,1.1415439263440792,524.0
2019-11-19,1472.38,1470.85,1475.5,1464.3,0.001,1471.25,0,1.0005198370497719,2.0,1.002302249560585,4.0,0.9834688074154361,33.0,1.0727975132909497,137.0,1.1423817137241767,525.0
2019-11-20,1471.25,1472.39,1478.9,1465.66,-0.0008,1464.4,0,0.999616120232502,1.0,1.0004351935591353,3.0,0.9834568684393733,33.0,1.0712243588024142,136.0,1.141166619541107,524.0
2019-11-21,1464.4,1471.4,1475.85,1462.43,-0.0046999999999999,1462.29,0,0.9976666155706573,0.0,0.9966989960864387,2.0,0.9795687930680992,33.0,1.06553596255181,135.0,1.1355227303363349,524.0
2019-11-22,1462.29,1464.4,1473.15,1461.0,-0.0014,1454.97,0,0.9992790490280828,0.0,0.9959515989958004,2.0,0.9787898412124679,33.0,1.06330518668736,135.0,1.1335568302328083,524.0
2019-11-25,1454.97,1462.14,1462.14,1453.5,-0.005,1461.6,1,0.9974907961580387,0.0,0.9931142657833342,1.0,0.9747124455257935,32.0,1.0573151628922426,134.0,1.1275730352250848,523.0
2019-11-26,1461.6,1455.28,1463.06,1450.7,0.0046,1454.35,0,1.002273218198089,1.0,0.9991099882288766,1.0,0.9800885428011449,32.0,1.0614743855976227,134.0,1.1323952241556823,523.0
2019-11-27,1454.35,1461.35,1461.82,1452.2,-0.005,1458.34,1,0.9975136747886624,1.0,0.9964563740731552,1.0,0.9762990076682115,31.0,1.0555659312570116,134.0,1.126467442945394,523.0
2019-11-28,1458.34,1456.85,1458.45,1454.19,0.0027,1464.8,1,1.0013698677167842,1.0,1.0000205717577195,2.0,0.9796461802874369,32.0,1.0578003758044117,135.0,1.1292515137850623,523.0
2019-11-29,1464.8,1456.7,1467.21,1453.38,0.0044,1462.44,0,1.0022099523115553,2.0,1.0041047098598037,3.0,0.9844502825052404,33.0,1.0618114300028072,135.0,1.133951496370461,523.0
2019-12-02,1462.44,1466.73,1466.73,1453.7,-0.0016,1477.34,1,0.9991937798062339,1.0,1.0014613375552794,3.0,0.9832663059976327,33.0,1.059424957196027,135.0,1.1318293963067305,522.0
2019-12-03,1477.34,1462.5,1481.9,1458.87,0.0102,1474.35,0,1.0050684064793964,1.0,1.009488511425709,3.0,0.9933851204714971,34.0,1.06947778986501,136.0,1.1430405708607705,523.0
2019-12-04,1474.35,1477.21,1484.25,1471.21,-0.002,1475.7,1,0.9989870209947522,1.0,1.0046992955145442,3.0,0.9916329811204001,33.0,1.0666077147695858,135.0,1.1404127702499223,522.0
2019-12-05,1475.7,1474.06,1480.5,1472.6,0.0009,1459.76,0,1.0004576193623838,1.0,1.003245574556436,3.0,0.9927997295483558,33.0,1.0668856395761435,135.0,1.141150839602291,522.0
2019-12-06,1459.76,1475.85,1477.15,1458.42,-0.0108,1461.99,1,0.9945698459525935,1.0,0.9930894104296973,2.0,0.9823946351536832,33.0,1.0547015676338,135.0,1.1285359772176373,521.0
2019-12-09,1461.99,1459.19,1465.5,1458.55,0.0015,1464.21,1,1.00076324120818,1.0,0.9946674032607897,3.0,0.9843017827968185,33.0,1.0556969290880491,135.0,1.1299812573317891,521.0
2019-12-10,1464.21,1462.08,1469.24,1459.55,0.0015,1474.85,1,1.0007586631125693,2.0,0.9979607443283204,3.0,0.9862267989574707,33.0,1.0566645445958467,136.0,1.1314273561796389,521.0
2019-12-11,1474.85,1464.04,1478.9,1462.14,0.0073,1469.43,0,1.0036202050995897,2.0,1.0051441352904853,4.0,0.993605916699734,34.0,1.0637113514723002,136.0,1.1393839693847676,521.0
2019-12-12,1469.43,1474.85,1486.9,1464.45,-0.0037,1475.81,1,0.9981591424728627,1.0,1.0023068821757541,3.0,0.9902854847019609,33.0,1.059183643989624,136.0,1.1349527858776014,520.0
2019-12-13,1475.81,1469.62,1478.0,1462.41,0.0043,1476.25,1,1.0021662071681765,1.0,1.0044593937892459,4.0,0.9950471601377018,33.0,1.063167544099326,136.0,1.1396279577770625,521.0
2019-12-16,1476.25,1475.45,1479.86,1472.8,0.0003,1476.45,1,1.0001490484610747,2.0,1.002812289842471,4.0,0.9958571443348067,33.0,1.0628857420255022,136.0,1.1397223914960348,521.0
2019-12-17,1476.45,1476.25,1480.61,1474.06,0.0001,1475.44,0,1.0000677346157756,2.0,1.0012830963583663,4.0,0.9966178646005074,33.0,1.0624372752201647,136.0,1.1396748155648062,521.0
2019-12-18,1475.44,1476.45,1479.39,1470.1,-0.0007,1479.15,1,0.999657846328962,1.0,1.0005180799036535,3.0,0.9962578883470561,33.0,1.0611215628583632,136.0,1.1386865394623489,521.0
2019-12-19,1479.15,1475.29,1481.9,1472.6,0.0025,1478.2,0,1.0012556733760014,1.0,1.0017133724316345,4.0,0.9990626154211752,33.0,1.063195235091252,136.0,1.14131265469092,522.0
2019-12-20,1478.2,1479.29,1481.06,1475.5,-0.0006,1485.52,1,0.9996787664632186,1.0,1.0007460574721516,3.0,0.9986316274108236,33.0,1.0619499441251394,135.0,1.14033515886731,522.0
2019-12-23,1485.52,1478.2,1486.16,1477.5,0.005,1499.56,1,1.0024698689484837,1.0,1.0044409825335778,3.0,1.003426893685239,34.0,1.0665938487133497,136.0,1.1457377809501332,522.0
2019-12-24,1499.56,1486.07,1501.08,1484.96,0.0095,1499.55,0,1.0047033915338952,2.0,1.010775330384598,3.0,1.0126758943257526,34.0,1.0760227633822528,136.0,1.1563281099904332,522.0
2019-12-25,1499.55,1499.55,1499.55,1499.55,0.0,1511.55,1,0.9999966656774844,1.0,1.0074939733780526,3.0,1.0126686852583902,33.0,1.0753544549857936,136.0,1.156078490787117,522.0
2019-12-26,1511.55,1499.41,1512.55,1497.45,0.008,1510.67,0,1.003985254558135,1.0,1.0111541024138457,3.0,1.0206972181434324,33.0,1.0832811622125156,136.0,1.1650579096714504,523.0
2019-12-27,1510.67,1511.55,1515.34,1506.73,-0.0006,1515.22,1,0.9997088233153112,1.0,1.0061943425005162,3.0,1.0200333018081018,33.0,1.08195483233385,136.0,1.1641255149654675,522.0
2019-12-30,1515.22,1511.49,1516.3,1509.96,0.003,1517.39,1,1.00150368982349,1.0,1.0052477592532392,3.0,1.0228566838198117,34.0,1.0845076237188422,136.0,1.1673745913241298,522.0
2019-12-31,1517.39,1515.51,1525.59,1514.79,0.0014,1517.3,0,1.00071555524779,2.0,1.0043114060981844,3.0,1.0241846595376896,34.0,1.0853595801245848,136.0,1.1687918203135956,522.0
2020-01-01,1517.3,1517.26,1517.48,1517.2,-0.0001,1528.94,1,0.9999703429345336,1.0,1.001897748717996,3.0,1.023990288975418,33.0,1.084587720422636,136.0,1.16845726022763,522.0
2020-01-02,1528.94,1517.13,1531.3,1517.09,0.0077,1551.65,1,1.0038211040495826,1.0,1.0072705520243705,3.0,1.0314439725396218,34.0,1.092172988360565,136.0,1.1771574904127002,522.0
2020-01-03,1551.65,1529.11,1553.45,1527.95,0.0149,1565.96,1,1.0073719644613532,2.0,1.016742022147959,4.0,1.0460376096694013,35.0,1.1075734683857497,137.0,1.1943486192817325,523.0
2020-01-06,1565.96,1560.59,1582.69,1560.59,0.0092,1573.99,1,1.0045900545610258,2.0,1.0193406272945513,4.0,1.0548187452680133,35.0,1.116880842716252,138.0,1.205061356196532,523.0
2020-01-07,1573.99,1565.93,1577.38,1555.1,0.0051,1555.81,0,1.002557365563146,2.0,1.0170732400773344,4.0,1.059124034709523,36.0,1.12166816118853,139.0,1.210951564707077,523.0
2020-01-08,1555.81,1573.99,1611.0,1551.97,-0.0116,1552.37,0,0.9941913221292095,1.0,1.0003472065943533,4.0,1.0461160886886651,35.0,1.1078575175930887,138.0,1.1966918935152278,523.0
2020-01-09,1552.37,1555.76,1561.33,1539.88,-0.0022,1562.28,1,0.9988932429910752,0.0,0.9951370423268349,3.0,1.043096074337822,34.0,1.1045585794367858,138.0,1.1937842503947025,522.0
2020-01-10,1562.28,1552.26,1563.19,1545.32,0.0064,1548.3,0,1.0031817379159778,1.0,1.0001267539092058,3.0,1.0489071030913715,35.0,1.1107204616310877,139.0,1.2011269225763261,523.0
2020-01-13,1548.3,1562.29,1562.3,1546.52,-0.0089,1546.37,0,0.9955056613236116,1.0,0.9934233742902057,2.0,1.0387793978662185,35.0,1.1000145475023413,138.0,1.190108434843377,523.0
2020-01-14,1546.37,1548.31,1548.8,1535.88,-0.0012,1556.19,1,0.9993763470741629,0.0,0.9957141734909781,1.0,1.036808395468099,34.0,1.0978856770991967,137.0,1.1883737961814251,522.0
2020-01-15,1556.19,1546.26,1558.23,1546.01,0.0064,1552.79,0,1.0031651281522356,1.0,1.0019882789411128,2.0,1.0426457725239433,34.0,1.1040917611294823,137.0,1.1956376202687835,523.0
2020-01-16,1552.79,1556.17,1558.14,1547.85,-0.0022,1556.61,1,0.9989063937368525,1.0,0.9997450401947995,2.0,1.0397972087747183,33.0,1.1009518984438218,136.0,1.1927344002424567,523.0
2020-01-17,1556.61,1552.9,1561.3,1549.26,0.0025,1561.58,1,1.001228532835917,1.0,1.0029367572735963,2.0,1.0417520185237836,33.0,1.1029231711743903,136.0,1.1953709262608396,524.0
2020-01-20,1561.58,1558.56,1562.81,1556.35,0.0032,1558.02,0,1.0015938733688454,2.0,1.0044201226210967,3.0,1.0442757361939532,34.0,1.1056813205493334,137.0,1.19891272516821,524.0
2020-01-21,1558.02,1560.85,1568.65,1546.25,-0.0023,1558.91,1,0.9988588280548788,1.0,1.0006306846717934,3.0,1.0410779495437823,34.0,1.1023917461663932,137.0,1.1959039541181602,524.0
2020-01-22,1558.91,1558.03,1559.35,1549.81,0.0006,1563.33,1,1.0002855373717086,1.0,1.0008526035868417,3.0,1.0409364027260888,34.0,1.1022605891075208,137.0,1.1963083063414277,525.0
2020-01-23,1563.33,1558.93,1567.94,1551.29,0.0028,1570.65,1,1.001415650302347,2.0,1.002333797100706,4.0,1.043307590201252,34.0,1.1045826135631576,138.0,1.1994060579684311,526.0
2020-01-24,1570.65,1563.29,1575.76,1556.16,0.0046999999999999,1581.95,1,1.0023356881664849,2.0,1.005217286678127,4.0,1.0475320487738942,34.0,1.1089379900713037,138.0,1.2047241847776065,526.0
2020-01-27,1581.95,1579.99,1586.72,1575.59,0.0072,1566.24,0,1.0035843430819005,2.0,1.0098163378382865,4.0,1.0542210157804948,35.0,1.1160718695113563,138.0,1.2130549263326493,527.0
2020-01-28,1566.24,1582.05,1583.17,1565.64,-0.0098999999999999,1577.12,1,0.9950098310457755,1.0,0.9987399694939983,4.0,1.0428004199857654,35.0,1.1041847490925147,138.0,1.2006867887955188,527.0
2020-01-29,1577.12,1566.21,1577.96,1563.1,0.0069,1574.22,0,1.0034612643795175,1.0,1.0033476306383908,4.0,1.0490355194891579,35.0,1.111020939988864,138.0,1.2086932722246526,528.0
2020-01-30,1574.22,1576.98,1585.97,1572.49,-0.0018,1590.2,1,0.9990797565480081,1.0,1.000116896945178,3.0,1.045875795799254,35.0,1.1081410573702297,138.0,1.2061442700159692,527.0
2020-01-31,1590.2,1574.27,1590.2,1570.84,0.0102,1576.45,0,1.0050498985596097,1.0,1.007765791731783,3.0,1.0549559611281036,36.0,1.11851542406182,138.0,1.218063462929454,527.0
2020-02-03,1576.45,1589.85,1591.86,1571.26,-0.0086,1552.55,0,0.9956578718835363,1.0,0.9997488657738296,2.0,1.0444419219312597,36.0,1.1080488522428718,137.0,1.2072060964884235,527.0
2020-02-04,1552.55,1576.3,1579.54,1548.99,-0.0152,1556.7,1,0.9923617769255353,0.0,0.9863046245873855,2.0,1.0275255466723143,35.0,1.0905582486579293,136.0,1.1886129417904265,526.0
2020-02-05,1556.7,1552.57,1562.31,1547.2,0.0027,1566.85,1,1.001334727024202,1.0,0.9915135055260301,2.0,1.029210551804821,35.0,1.092811519939293,136.0,1.1914852683221455,527.0
2020-02-06,1566.85,1556.88,1568.29,1552.24,0.0065,1570.29,1,1.003249507771606,2.0,0.9989161964872015,3.0,1.0348305211985545,35.0,1.099232001744796,137.0,1.1989314852645745,528.0
2020-02-07,1570.29,1566.96,1574.05,1562.38,0.0022,1572.3,1,1.0010965401607834,2.0,1.003657239570284,3.0,1.0359288784743388,36.0,1.100882907685343,138.0,1.2012519844154328,528.0
2020-02-10,1572.3,1569.94,1577.16,1568.01,0.0013,1567.72,0,1.0006395998205302,2.0,1.005475341777203,4.0,1.0360991675776017,36.0,1.1015367934026443,138.0,1.2024676995784924,529.0
2020-02-11,1567.72,1572.01,1573.96,1562.18,-0.0029,1565.63,0,0.9985414105642639,1.0,1.0006050657019656,4.0,1.0320004713292792,35.0,1.097588047954233,138.0,1.1986652008328482,528.0
2020-02-12,1565.63,1567.73,1570.48,1561.46,-0.0013,1576.39,1,0.9993329822713708,0.0,0.9981333173526259,3.0,1.029558580394637,35.0,1.0953987863639403,137.0,1.196769597326699,528.0
2020-02-13,1576.39,1565.62,1578.11,1565.43,0.0069,1584.7,1,1.003424548538838,1.0,1.0037721287821577,3.0,1.0353635420639358,36.0,1.1021358667237733,138.0,1.204701311734246,528.0
2020-02-14,1584.7,1576.29,1585.04,1573.15,0.0053,1581.1,0,1.0026288400520074,2.0,1.0072151869770705,3.0,1.0394286979264882,37.0,1.1071047523556103,139.0,1.2107477482437434,529.0
2020-02-17,1581.1,1584.75,1584.86,1578.4,-0.0023,1601.91,1,0.9988628466738264,1.0,1.0038041835861413,2.0,1.035639419406127,37.0,1.103702862722232,139.0,1.2076854286745538,529.0
2020-02-18,1601.91,1583.31,1605.35,1582.96,0.0132,1611.64,1,1.0065378368274054,1.0,1.0126198997943041,3.0,1.0476654615802259,37.0,1.11724603382575,140.0,1.2232307222324807,530.0
2020-02-19,1611.64,1601.8,1612.91,1599.49,0.0060999999999999,1619.7,1,1.003027804141837,2.0,1.0128787516937459,4.0,1.0522249539657569,38.0,1.1230164437413108,140.0,1.2303058897676795,530.0
2020-02-20,1619.7,1611.71,1623.74,1603.89,0.005,1643.7,1,1.0024943212413426,2.0,1.0124327263862583,4.0,1.055633728921705,38.0,1.1275863895331246,141.0,1.2360925281308925,531.0
2020-02-21,1643.7,1619.79,1649.14,1618.99,0.0148,1660.72,1,1.0073542930685788,2.0,1.01991176525338,4.0,1.0691978815089977,38.0,1.1431549658284503,142.0,1.2540320980948052,531.0
2020-02-24,1660.72,1658.96,1688.96,1652.3,0.0104,1635.38,0,1.0051506769720555,2.0,1.0203903574364652,5.0,1.0779518965891772,39.0,1.15382895545964,142.0,1.266614563243999,532.0
2020-02-25,1635.38,1660.72,1660.85,1629.01,-0.0153,1639.96,1,0.9923121264524741,1.0,1.0007049199989229,4.0,1.0596922789818433,38.0,1.1351471625166352,142.0,1.2469204028988319,531.0
2020-02-26,1639.96,1635.46,1655.07,1625.72,0.0028,1642.35,1,1.0013983281125012,1.0,1.0000414661453314,4.0,1.0607628170278578,39.0,1.1372591236827476,142.0,1.2500239530249055,532.0
